86,1952-105,dissent
84,1952-105,no vote
81,1952-105,voted with majority or plurality
80,1952-105,voted with majority or plurality
79,1952-105,voted with majority or plurality
78,1952-105,voted with majority or plurality
87,1952-105,dissent
89,1952-106,voted with majority or plurality
88,1952-106,voted with majority or plurality
86,1952-106,voted with majority or plurality
84,1952-106,no vote
81,1952-106,voted with majority or plurality
80,1952-106,voted with majority or plurality
79,1952-106,voted with majority or plurality
78,1952-106,voted with majority or plurality
87,1952-106,voted with majority or plurality
87,1952-107,judgment of the Court
78,1952-107,dissent
79,1952-107,voted with majority or plurality
80,1952-107,jurisdictional dissent
81,1952-107,dissent
84,1952-107,special concurrence
86,1952-107,voted with majority or plurality
88,1952-107,voted with majority or plurality
89,1952-107,special concurrence
89,1952-108,voted with majority or plurality
88,1952-108,voted with majority or plurality
86,1952-108,voted with majority or plurality
84,1952-108,voted with majority or plurality
81,1952-108,dissent
80,1952-108,dissent
79,1952-108,voted with majority or plurality
78,1952-108,dissent
87,1952-108,voted with majority or plurality
89,1952-109,dissent
88,1952-109,no vote
86,1952-109,voted with majority or plurality
84,1952-109,no vote
81,1952-109,voted with majority or plurality
80,1952-109,voted with majority or plurality
79,1952-109,dissent
78,1952-109,voted with majority or plurality
87,1952-109,dissent
89,1952-110,voted with majority or plurality
88,1952-110,voted with majority or plurality
86,1952-110,voted with majority or plurality
84,1952-110,no vote
81,1952-110,dissent
80,1952-110,dissent
79,1952-110,voted with majority or plurality
78,1952-110,dissent
87,1952-110,voted with majority or plurality
89,1952-111,voted with majority or plurality
88,1952-111,voted with majority or plurality
86,1952-111,voted with majority or plurality
84,1952-111,no vote
81,1952-111,voted with majority or plurality
80,1952-111,voted with majority or plurality
79,1952-111,no vote
78,1952-111,voted with majority or plurality
87,1952-111,dissent
89,1952-112,voted with majority or plurality
88,1952-112,voted with majority or plurality
86,1952-112,voted with majority or plurality
84,1952-112,voted with majority or plurality
81,1952-112,voted with majority or plurality
80,1952-112,voted with majority or plurality
79,1952-112,voted with majority or plurality
78,1952-112,voted with majority or plurality
87,1952-112,voted with majority or plurality
87,1952-113,voted with majority or plurality
78,1952-113,dissent
79,1952-113,voted with majority or plurality
80,1952-113,jurisdictional dissent
81,1952-113,voted with majority or plurality
84,1952-113,voted with majority or plurality
86,1952-113,voted with majority or plurality
88,1952-113,voted with majority or plurality
89,1952-113,voted with majority or plurality
89,1952-114,regular concurrence
88,1952-114,regular concurrence
86,1952-114,regular concurrence
84,1952-114,regular concurrence
81,1952-114,dissent
80,1952-114,dissent
79,1952-114,regular concurrence
78,1952-114,dissent
87,1952-114,voted with majority or plurality
89,1952-115,voted with majority or plurality
88,1952-115,voted with majority or plurality
86,1952-115,voted with majority or plurality
84,1952-115,voted with majority or plurality
81,1952-115,voted with majority or plurality
80,1952-115,regular concurrence
79,1952-115,voted with majority or plurality
78,1952-115,dissent
87,1952-115,voted with majority or plurality
89,1952-116,voted with majority or plurality
88,1952-116,voted with majority or plurality
86,1952-116,voted with majority or plurality
84,1952-116,voted with majority or plurality
81,1952-116,voted with majority or plurality
80,1952-116,regular concurrence
79,1952-116,voted with majority or plurality
78,1952-116,dissent
87,1952-116,voted with majority or plurality
87,1952-123,participated in an equally divided vote
78,1952-123,participated in an equally divided vote
79,1952-123,participated in an equally divided vote
80,1952-123,participated in an equally divided vote
81,1952-123,participated in an equally divided vote
84,1952-123,no vote
86,1952-123,participated in an equally divided vote
88,1952-123,participated in an equally divided vote
89,1952-123,participated in an equally divided vote
87,1952-128,participated in an equally divided vote
78,1952-128,participated in an equally divided vote
79,1952-128,participated in an equally divided vote
80,1952-128,participated in an equally divided vote
81,1952-128,participated in an equally divided vote
84,1952-128,no vote
86,1952-128,participated in an equally divided vote
88,1952-128,participated in an equally divided vote
89,1952-128,participated in an equally divided vote
87,1952-143,participated in an equally divided vote
78,1952-143,participated in an equally divided vote
79,1952-143,participated in an equally divided vote
80,1952-143,participated in an equally divided vote
81,1952-143,participated in an equally divided vote
84,1952-143,participated in an equally divided vote
86,1952-143,participated in an equally divided vote
88,1952-143,no vote
89,1952-143,participated in an equally divided vote
87,1952-159,no vote
78,1952-159,participated in an equally divided vote
79,1952-159,participated in an equally divided vote
80,1952-159,participated in an equally divided vote
81,1952-159,participated in an equally divided vote
84,1952-159,participated in an equally divided vote
86,1952-159,participated in an equally divided vote
88,1952-159,participated in an equally divided vote
89,1952-159,participated in an equally divided vote
87,1952-160,participated in an equally divided vote
78,1952-160,participated in an equally divided vote
79,1952-160,participated in an equally divided vote
80,1952-160,participated in an equally divided vote
81,1952-160,participated in an equally divided vote
84,1952-160,no vote
86,1952-160,participated in an equally divided vote
88,1952-160,participated in an equally divided vote
89,1952-160,participated in an equally divided vote
87,1952-161,no vote
78,1952-161,participated in an equally divided vote
79,1952-161,participated in an equally divided vote
80,1952-161,participated in an equally divided vote
81,1952-161,participated in an equally divided vote
84,1952-161,participated in an equally divided vote
86,1952-161,participated in an equally divided vote
88,1952-161,participated in an equally divided vote
89,1952-161,participated in an equally divided vote
78,1953-001,voted with majority or plurality
81,1953-001,voted with majority or plurality
90,1953-001,no vote
88,1953-001,voted with majority or plurality
80,1953-001,voted with majority or plurality
86,1953-001,voted with majority or plurality
79,1953-001,voted with majority or plurality
89,1953-001,voted with majority or plurality
84,1953-001,voted with majority or plurality
90,1953-002,no vote
78,1953-002,voted with majority or plurality
79,1953-002,voted with majority or plurality
80,1953-002,voted with majority or plurality
81,1953-002,dissent
84,1953-002,voted with majority or plurality
86,1953-002,voted with majority or plurality
88,1953-002,voted with majority or plurality
89,1953-002,voted with majority or plurality
90,1953-003,voted with majority or plurality
78,1953-003,voted with majority or plurality
79,1953-003,voted with majority or plurality
80,1953-003,voted with majority or plurality
81,1953-003,voted with majority or plurality
84,1953-003,voted with majority or plurality
86,1953-003,voted with majority or plurality
88,1953-003,voted with majority or plurality
89,1953-003,voted with majority or plurality
78,1953-004,voted with majority or plurality
81,1953-004,dissent
90,1953-004,voted with majority or plurality
88,1953-004,voted with majority or plurality
80,1953-004,voted with majority or plurality
86,1953-004,voted with majority or plurality
79,1953-004,voted with majority or plurality
89,1953-004,voted with majority or plurality
84,1953-004,dissent
78,1953-005,voted with majority or plurality
81,1953-005,special concurrence
90,1953-005,voted with majority or plurality
88,1953-005,voted with majority or plurality
80,1953-005,voted with majority or plurality
86,1953-005,voted with majority or plurality
79,1953-005,dissent
89,1953-005,dissent
84,1953-005,voted with majority or plurality
78,1953-006,voted with majority or plurality
81,1953-006,voted with majority or plurality
90,1953-006,no vote
88,1953-006,voted with majority or plurality
80,1953-006,voted with majority or plurality
86,1953-006,voted with majority or plurality
79,1953-006,voted with majority or plurality
89,1953-006,voted with majority or plurality
84,1953-006,voted with majority or plurality
78,1953-007,voted with majority or plurality
81,1953-007,voted with majority or plurality
90,1953-007,voted with majority or plurality
88,1953-007,voted with majority or plurality
80,1953-007,voted with majority or plurality
86,1953-007,dissent
79,1953-007,dissent
89,1953-007,voted with majority or plurality
84,1953-007,voted with majority or plurality
78,1953-008,voted with majority or plurality
81,1953-008,special concurrence
90,1953-008,voted with majority or plurality
88,1953-008,voted with majority or plurality
80,1953-008,voted with majority or plurality
86,1953-008,special concurrence
79,1953-008,no vote
89,1953-008,voted with majority or plurality
84,1953-008,voted with majority or plurality
78,1953-009,voted with majority or plurality
81,1953-009,voted with majority or plurality
90,1953-009,voted with majority or plurality
88,1953-009,dissent
80,1953-009,dissent
86,1953-009,voted with majority or plurality
79,1953-009,voted with majority or plurality
89,1953-009,dissent
84,1953-009,dissent
78,1953-010,voted with majority or plurality
81,1953-010,voted with majority or plurality
90,1953-010,voted with majority or plurality
88,1953-010,voted with majority or plurality
80,1953-010,voted with majority or plurality
86,1953-010,voted with majority or plurality
79,1953-010,no vote
89,1953-010,voted with majority or plurality
84,1953-010,voted with majority or plurality
78,1953-011,voted with majority or plurality
81,1953-011,special concurrence
90,1953-011,voted with majority or plurality
88,1953-011,voted with majority or plurality
80,1953-011,dissent
86,1953-011,voted with majority or plurality
79,1953-011,voted with majority or plurality
89,1953-011,dissent
84,1953-011,dissent
78,1953-012,voted with majority or plurality
81,1953-012,voted with majority or plurality
90,1953-012,voted with majority or plurality
88,1953-012,voted with majority or plurality
80,1953-012,voted with majority or plurality
86,1953-012,dissent
79,1953-012,voted with majority or plurality
89,1953-012,dissent
84,1953-012,dissent
78,1953-013,voted with majority or plurality
81,1953-013,dissent
90,1953-013,no vote
88,1953-013,voted with majority or plurality
80,1953-013,voted with majority or plurality
86,1953-013,voted with majority or plurality
79,1953-013,dissent
89,1953-013,voted with majority or plurality
84,1953-013,voted with majority or plurality
78,1953-014,voted with majority or plurality
81,1953-014,voted with majority or plurality
90,1953-014,voted with majority or plurality
88,1953-014,voted with majority or plurality
80,1953-014,regular concurrence
86,1953-014,dissent
79,1953-014,dissent
89,1953-014,voted with majority or plurality
84,1953-014,dissent
78,1953-015,voted with majority or plurality
81,1953-015,voted with majority or plurality
90,1953-015,voted with majority or plurality
88,1953-015,voted with majority or plurality
80,1953-015,dissent
86,1953-015,voted with majority or plurality
79,1953-015,voted with majority or plurality
89,1953-015,dissent
84,1953-015,regular concurrence
78,1953-016,special concurrence
81,1953-016,special concurrence
90,1953-016,dissent
88,1953-016,dissent
80,1953-016,voted with majority or plurality
86,1953-016,dissent
79,1953-016,dissent
89,1953-016,voted with majority or plurality
84,1953-016,judgment of the Court
78,1953-017,dissent
81,1953-017,dissent
90,1953-017,voted with majority or plurality
88,1953-017,voted with majority or plurality
80,1953-017,dissent
86,1953-017,voted with majority or plurality
79,1953-017,voted with majority or plurality
89,1953-017,voted with majority or plurality
84,1953-017,voted with majority or plurality
78,1953-018,voted with majority or plurality
81,1953-018,dissent
90,1953-018,voted with majority or plurality
88,1953-018,voted with majority or plurality
80,1953-018,voted with majority or plurality
86,1953-018,voted with majority or plurality
79,1953-018,voted with majority or plurality
89,1953-018,voted with majority or plurality
84,1953-018,voted with majority or plurality
78,1953-019,voted with majority or plurality
81,1953-019,voted with majority or plurality
90,1953-019,voted with majority or plurality
88,1953-019,voted with majority or plurality
80,1953-019,voted with majority or plurality
86,1953-019,voted with majority or plurality
79,1953-019,voted with majority or plurality
89,1953-019,voted with majority or plurality
84,1953-019,voted with majority or plurality
78,1953-020,voted with majority or plurality
81,1953-020,voted with majority or plurality
90,1953-020,dissent
88,1953-020,dissent
80,1953-020,voted with majority or plurality
86,1953-020,voted with majority or plurality
79,1953-020,voted with majority or plurality
89,1953-020,dissent
84,1953-020,dissent
78,1953-021,voted with majority or plurality
81,1953-021,voted with majority or plurality
90,1953-021,voted with majority or plurality
88,1953-021,voted with majority or plurality
80,1953-021,voted with majority or plurality
86,1953-021,voted with majority or plurality
79,1953-021,voted with majority or plurality
89,1953-021,voted with majority or plurality
84,1953-021,voted with majority or plurality
78,1953-022,dissent
81,1953-022,no vote
90,1953-022,voted with majority or plurality
88,1953-022,voted with majority or plurality
80,1953-022,voted with majority or plurality
86,1953-022,voted with majority or plurality
79,1953-022,voted with majority or plurality
89,1953-022,voted with majority or plurality
84,1953-022,voted with majority or plurality
78,1953-023,voted with majority or plurality
81,1953-023,dissent
90,1953-023,voted with majority or plurality
88,1953-023,voted with majority or plurality
80,1953-023,voted with majority or plurality
86,1953-023,voted with majority or plurality
79,1953-023,no vote
89,1953-023,voted with majority or plurality
84,1953-023,voted with majority or plurality
78,1953-024,voted with majority or plurality
81,1953-024,voted with majority or plurality
90,1953-024,voted with majority or plurality
88,1953-024,voted with majority or plurality
80,1953-024,dissent
86,1953-024,voted with majority or plurality
79,1953-024,special concurrence
89,1953-024,voted with majority or plurality
84,1953-024,dissent
90,1953-025,voted with majority or plurality
78,1953-025,voted with majority or plurality
79,1953-025,dissent
80,1953-025,voted with majority or plurality
81,1953-025,voted with majority or plurality
84,1953-025,voted with majority or plurality
86,1953-025,voted with majority or plurality
88,1953-025,voted with majority or plurality
89,1953-025,voted with majority or plurality
78,1953-026,dissent
81,1953-026,voted with majority or plurality
90,1953-026,voted with majority or plurality
88,1953-026,voted with majority or plurality
80,1953-026,dissent
86,1953-026,voted with majority or plurality
79,1953-026,voted with majority or plurality
89,1953-026,voted with majority or plurality
84,1953-026,special concurrence
78,1953-027,special concurrence
81,1953-027,special concurrence
90,1953-027,voted with majority or plurality
88,1953-027,voted with majority or plurality
80,1953-027,voted with majority or plurality
86,1953-027,voted with majority or plurality
79,1953-027,voted with majority or plurality
89,1953-027,voted with majority or plurality
84,1953-027,voted with majority or plurality
78,1953-028,voted with majority or plurality
81,1953-028,voted with majority or plurality
90,1953-028,voted with majority or plurality
88,1953-028,voted with majority or plurality
80,1953-028,voted with majority or plurality
86,1953-028,voted with majority or plurality
79,1953-028,voted with majority or plurality
89,1953-028,voted with majority or plurality
84,1953-028,voted with majority or plurality
78,1953-029,dissent
81,1953-029,dissent
90,1953-029,voted with majority or plurality
88,1953-029,voted with majority or plurality
80,1953-029,voted with majority or plurality
86,1953-029,voted with majority or plurality
79,1953-029,voted with majority or plurality
89,1953-029,voted with majority or plurality
84,1953-029,dissent
90,1953-030,participated in an equally divided vote
78,1953-030,participated in an equally divided vote
79,1953-030,participated in an equally divided vote
80,1953-030,participated in an equally divided vote
81,1953-030,participated in an equally divided vote
84,1953-030,participated in an equally divided vote
86,1953-030,participated in an equally divided vote
88,1953-030,no vote
89,1953-030,participated in an equally divided vote
78,1953-032,voted with majority or plurality
81,1953-032,voted with majority or plurality
90,1953-032,voted with majority or plurality
88,1953-032,voted with majority or plurality
80,1953-032,voted with majority or plurality
86,1953-032,voted with majority or plurality
79,1953-032,voted with majority or plurality
89,1953-032,voted with majority or plurality
84,1953-032,voted with majority or plurality
78,1953-033,dissent
81,1953-033,voted with majority or plurality
90,1953-033,voted with majority or plurality
88,1953-033,voted with majority or plurality
80,1953-033,voted with majority or plurality
86,1953-033,voted with majority or plurality
79,1953-033,voted with majority or plurality
89,1953-033,voted with majority or plurality
84,1953-033,voted with majority or plurality
78,1953-034,dissent
81,1953-034,dissent
90,1953-034,voted with majority or plurality
88,1953-034,voted with majority or plurality
80,1953-034,voted with majority or plurality
86,1953-034,voted with majority or plurality
79,1953-034,no vote
89,1953-034,dissent
84,1953-034,voted with majority or plurality
78,1953-035,dissent
81,1953-035,dissent
90,1953-035,voted with majority or plurality
88,1953-035,voted with majority or plurality
80,1953-035,regular concurrence
86,1953-035,regular concurrence
79,1953-035,voted with majority or plurality
89,1953-035,regular concurrence
84,1953-035,voted with majority or plurality
78,1953-036,dissent
81,1953-036,dissent
90,1953-036,voted with majority or plurality
88,1953-036,voted with majority or plurality
80,1953-036,voted with majority or plurality
86,1953-036,voted with majority or plurality
79,1953-036,voted with majority or plurality
89,1953-036,voted with majority or plurality
84,1953-036,voted with majority or plurality
78,1953-037,voted with majority or plurality
81,1953-037,voted with majority or plurality
90,1953-037,voted with majority or plurality
88,1953-037,voted with majority or plurality
80,1953-037,voted with majority or plurality
86,1953-037,voted with majority or plurality
79,1953-037,voted with majority or plurality
89,1953-037,voted with majority or plurality
84,1953-037,voted with majority or plurality
78,1953-038,voted with majority or plurality
81,1953-038,voted with majority or plurality
90,1953-038,voted with majority or plurality
88,1953-038,voted with majority or plurality
80,1953-038,voted with majority or plurality
86,1953-038,voted with majority or plurality
79,1953-038,voted with majority or plurality
89,1953-038,voted with majority or plurality
84,1953-038,voted with majority or plurality
78,1953-039,voted with majority or plurality
81,1953-039,voted with majority or plurality
90,1953-039,voted with majority or plurality
88,1953-039,voted with majority or plurality
80,1953-039,voted with majority or plurality
86,1953-039,voted with majority or plurality
79,1953-039,voted with majority or plurality
89,1953-039,voted with majority or plurality
84,1953-039,voted with majority or plurality
78,1953-040,dissent
81,1953-040,voted with majority or plurality
90,1953-040,dissent
88,1953-040,no vote
80,1953-040,voted with majority or plurality
86,1953-040,voted with majority or plurality
79,1953-040,voted with majority or plurality
89,1953-040,voted with majority or plurality
84,1953-040,no vote
90,1953-041,dissent
78,1953-041,dissent
79,1953-041,voted with majority or plurality
80,1953-041,voted with majority or plurality
81,1953-041,dissent
84,1953-041,voted with majority or plurality
86,1953-041,voted with majority or plurality
88,1953-041,voted with majority or plurality
89,1953-041,voted with majority or plurality
78,1953-042,dissent
81,1953-042,dissent
90,1953-042,voted with majority or plurality
88,1953-042,special concurrence
80,1953-042,dissent
86,1953-042,dissent
79,1953-042,voted with majority or plurality
89,1953-042,voted with majority or plurality
84,1953-042,judgment of the Court
78,1953-043,voted with majority or plurality
81,1953-043,voted with majority or plurality
90,1953-043,voted with majority or plurality
88,1953-043,voted with majority or plurality
80,1953-043,voted with majority or plurality
86,1953-043,voted with majority or plurality
79,1953-043,voted with majority or plurality
89,1953-043,voted with majority or plurality
84,1953-043,voted with majority or plurality
78,1953-044,voted with majority or plurality
81,1953-044,voted with majority or plurality
90,1953-044,voted with majority or plurality
88,1953-044,voted with majority or plurality
80,1953-044,voted with majority or plurality
86,1953-044,voted with majority or plurality
79,1953-044,voted with majority or plurality
89,1953-044,voted with majority or plurality
84,1953-044,voted with majority or plurality
78,1953-045,voted with majority or plurality
81,1953-045,voted with majority or plurality
90,1953-045,voted with majority or plurality
88,1953-045,voted with majority or plurality
80,1953-045,special concurrence
86,1953-045,voted with majority or plurality
79,1953-045,voted with majority or plurality
89,1953-045,voted with majority or plurality
84,1953-045,regular concurrence
78,1953-046,voted with majority or plurality
81,1953-046,dissent
90,1953-046,voted with majority or plurality
88,1953-046,voted with majority or plurality
80,1953-046,voted with majority or plurality
86,1953-046,voted with majority or plurality
79,1953-046,voted with majority or plurality
89,1953-046,dissent
84,1953-046,voted with majority or plurality
78,1953-047,voted with majority or plurality
81,1953-047,dissent
90,1953-047,voted with majority or plurality
88,1953-047,voted with majority or plurality
80,1953-047,voted with majority or plurality
86,1953-047,voted with majority or plurality
79,1953-047,voted with majority or plurality
89,1953-047,dissent
84,1953-047,voted with majority or plurality
78,1953-048,dissent
81,1953-048,dissent
90,1953-048,voted with majority or plurality
88,1953-048,voted with majority or plurality
80,1953-048,voted with majority or plurality
86,1953-048,voted with majority or plurality
79,1953-048,voted with majority or plurality
89,1953-048,voted with majority or plurality
84,1953-048,voted with majority or plurality
78,1953-049,dissent
81,1953-049,dissent
90,1953-049,voted with majority or plurality
88,1953-049,voted with majority or plurality
80,1953-049,voted with majority or plurality
86,1953-049,voted with majority or plurality
79,1953-049,voted with majority or plurality
89,1953-049,voted with majority or plurality
84,1953-049,voted with majority or plurality
78,1953-050,voted with majority or plurality
81,1953-050,voted with majority or plurality
90,1953-050,no vote
88,1953-050,voted with majority or plurality
80,1953-050,voted with majority or plurality
86,1953-050,voted with majority or plurality
79,1953-050,voted with majority or plurality
89,1953-050,voted with majority or plurality
84,1953-050,voted with majority or plurality
78,1953-051,special concurrence
81,1953-051,special concurrence
90,1953-051,voted with majority or plurality
88,1953-051,voted with majority or plurality
80,1953-051,voted with majority or plurality
86,1953-051,voted with majority or plurality
79,1953-051,voted with majority or plurality
89,1953-051,voted with majority or plurality
84,1953-051,voted with majority or plurality
78,1953-052,dissent
81,1953-052,dissent
90,1953-052,voted with majority or plurality
88,1953-052,voted with majority or plurality
80,1953-052,voted with majority or plurality
86,1953-052,voted with majority or plurality
79,1953-052,no vote
89,1953-052,dissent
84,1953-052,no vote
78,1953-053,voted with majority or plurality
81,1953-053,voted with majority or plurality
90,1953-053,voted with majority or plurality
88,1953-053,voted with majority or plurality
80,1953-053,voted with majority or plurality
86,1953-053,dissent
79,1953-053,dissent
89,1953-053,dissent
84,1953-053,dissent
78,1953-054,dissent
81,1953-054,dissent
90,1953-054,no vote
88,1953-054,voted with majority or plurality
80,1953-054,voted with majority or plurality
86,1953-054,voted with majority or plurality
79,1953-054,regular concurrence
89,1953-054,voted with majority or plurality
84,1953-054,voted with majority or plurality
78,1953-055,voted with majority or plurality
81,1953-055,no vote
90,1953-055,voted with majority or plurality
88,1953-055,voted with majority or plurality
80,1953-055,voted with majority or plurality
86,1953-055,voted with majority or plurality
79,1953-055,voted with majority or plurality
89,1953-055,voted with majority or plurality
84,1953-055,voted with majority or plurality
78,1953-056,no vote
81,1953-056,dissent
90,1953-056,voted with majority or plurality
88,1953-056,no vote
80,1953-056,voted with majority or plurality
86,1953-056,dissent
79,1953-056,voted with majority or plurality
89,1953-056,dissent
84,1953-056,voted with majority or plurality
78,1953-057,dissent
81,1953-057,dissent
90,1953-057,voted with majority or plurality
88,1953-057,voted with majority or plurality
80,1953-057,voted with majority or plurality
86,1953-057,voted with majority or plurality
79,1953-057,voted with majority or plurality
89,1953-057,dissent
84,1953-057,voted with majority or plurality
78,1953-058,dissent
81,1953-058,dissent
90,1953-058,dissent
88,1953-058,dissent
80,1953-058,voted with majority or plurality
86,1953-058,voted with majority or plurality
79,1953-058,voted with majority or plurality
89,1953-058,voted with majority or plurality
84,1953-058,voted with majority or plurality
78,1953-059,dissent
81,1953-059,dissent
90,1953-059,dissent
88,1953-059,dissent
80,1953-059,voted with majority or plurality
86,1953-059,voted with majority or plurality
79,1953-059,voted with majority or plurality
89,1953-059,voted with majority or plurality
84,1953-059,voted with majority or plurality
78,1953-060,voted with majority or plurality
81,1953-060,voted with majority or plurality
90,1953-060,voted with majority or plurality
88,1953-060,voted with majority or plurality
80,1953-060,voted with majority or plurality
86,1953-060,voted with majority or plurality
79,1953-060,dissent
89,1953-060,voted with majority or plurality
84,1953-060,voted with majority or plurality
78,1953-061,dissent
81,1953-061,dissent
90,1953-061,voted with majority or plurality
88,1953-061,voted with majority or plurality
80,1953-061,voted with majority or plurality
86,1953-061,voted with majority or plurality
79,1953-061,voted with majority or plurality
89,1953-061,dissent
84,1953-061,dissent
78,1953-062,voted with majority or plurality
81,1953-062,voted with majority or plurality
90,1953-062,voted with majority or plurality
88,1953-062,no vote
80,1953-062,voted with majority or plurality
86,1953-062,dissent
79,1953-062,dissent
89,1953-062,voted with majority or plurality
84,1953-062,voted with majority or plurality
78,1953-063,voted with majority or plurality
81,1953-063,voted with majority or plurality
90,1953-063,voted with majority or plurality
88,1953-063,voted with majority or plurality
80,1953-063,dissent
86,1953-063,dissent
79,1953-063,voted with majority or plurality
89,1953-063,voted with majority or plurality
84,1953-063,dissent
78,1953-064,voted with majority or plurality
81,1953-064,dissent
90,1953-064,no vote
88,1953-064,voted with majority or plurality
80,1953-064,dissent
86,1953-064,voted with majority or plurality
79,1953-064,voted with majority or plurality
89,1953-064,voted with majority or plurality
84,1953-064,dissent
78,1953-065,dissent
81,1953-065,dissent
90,1953-065,dissent
88,1953-065,special concurrence
80,1953-065,judgment of the Court
86,1953-065,voted with majority or plurality
79,1953-065,voted with majority or plurality
89,1953-065,dissent
84,1953-065,voted with majority or plurality
90,1953-066,voted with majority or plurality
78,1953-066,dissent from a denial or dismissal of certiorari
79,1953-066,voted with majority or plurality
80,1953-066,voted with majority or plurality
81,1953-066,dissent from a denial or dismissal of certiorari
84,1953-066,voted with majority or plurality
86,1953-066,voted with majority or plurality
88,1953-066,voted with majority or plurality
89,1953-066,voted with majority or plurality
78,1953-067,dissent
81,1953-067,dissent
90,1953-067,voted with majority or plurality
88,1953-067,voted with majority or plurality
80,1953-067,dissent
86,1953-067,voted with majority or plurality
79,1953-067,voted with majority or plurality
89,1953-067,voted with majority or plurality
84,1953-067,voted with majority or plurality
78,1953-068,voted with majority or plurality
81,1953-068,voted with majority or plurality
90,1953-068,voted with majority or plurality
88,1953-068,voted with majority or plurality
80,1953-068,voted with majority or plurality
86,1953-068,voted with majority or plurality
79,1953-068,voted with majority or plurality
89,1953-068,voted with majority or plurality
84,1953-068,voted with majority or plurality
78,1953-069,voted with majority or plurality
81,1953-069,voted with majority or plurality
90,1953-069,voted with majority or plurality
88,1953-069,voted with majority or plurality
80,1953-069,voted with majority or plurality
86,1953-069,voted with majority or plurality
79,1953-069,voted with majority or plurality
89,1953-069,voted with majority or plurality
84,1953-069,voted with majority or plurality
78,1953-070,voted with majority or plurality
81,1953-070,voted with majority or plurality
90,1953-070,voted with majority or plurality
88,1953-070,voted with majority or plurality
80,1953-070,voted with majority or plurality
86,1953-070,voted with majority or plurality
79,1953-070,voted with majority or plurality
89,1953-070,voted with majority or plurality
84,1953-070,voted with majority or plurality
78,1953-071,dissent
81,1953-071,voted with majority or plurality
90,1953-071,voted with majority or plurality
88,1953-071,voted with majority or plurality
80,1953-071,voted with majority or plurality
86,1953-071,voted with majority or plurality
79,1953-071,voted with majority or plurality
89,1953-071,voted with majority or plurality
84,1953-071,no vote
90,1953-072,voted with majority or plurality
78,1953-072,voted with majority or plurality
79,1953-072,voted with majority or plurality
80,1953-072,voted with majority or plurality
81,1953-072,voted with majority or plurality
84,1953-072,voted with majority or plurality
86,1953-072,voted with majority or plurality
88,1953-072,voted with majority or plurality
89,1953-072,voted with majority or plurality
78,1953-073,no vote
81,1953-073,no vote
90,1953-073,voted with majority or plurality
88,1953-073,voted with majority or plurality
80,1953-073,voted with majority or plurality
86,1953-073,voted with majority or plurality
79,1953-073,voted with majority or plurality
89,1953-073,voted with majority or plurality
84,1953-073,voted with majority or plurality
78,1953-074,voted with majority or plurality
81,1953-074,voted with majority or plurality
90,1953-074,voted with majority or plurality
88,1953-074,no vote
80,1953-074,voted with majority or plurality
86,1953-074,voted with majority or plurality
79,1953-074,voted with majority or plurality
89,1953-074,voted with majority or plurality
84,1953-074,no vote
78,1953-075,dissent
81,1953-075,dissent
90,1953-075,voted with majority or plurality
88,1953-075,voted with majority or plurality
80,1953-075,voted with majority or plurality
86,1953-075,voted with majority or plurality
79,1953-075,regular concurrence
89,1953-075,voted with majority or plurality
84,1953-075,voted with majority or plurality
78,1953-076,voted with majority or plurality
81,1953-076,voted with majority or plurality
90,1953-076,voted with majority or plurality
88,1953-076,voted with majority or plurality
80,1953-076,voted with majority or plurality
86,1953-076,voted with majority or plurality
79,1953-076,voted with majority or plurality
89,1953-076,voted with majority or plurality
84,1953-076,voted with majority or plurality
78,1953-077,voted with majority or plurality
81,1953-077,voted with majority or plurality
90,1953-077,voted with majority or plurality
88,1953-077,voted with majority or plurality
80,1953-077,voted with majority or plurality
86,1953-077,dissent
79,1953-077,dissent
89,1953-077,dissent
84,1953-077,no vote
78,1953-078,special concurrence
81,1953-078,special concurrence
90,1953-078,voted with majority or plurality
88,1953-078,voted with majority or plurality
80,1953-078,dissent
86,1953-078,voted with majority or plurality
79,1953-078,voted with majority or plurality
89,1953-078,voted with majority or plurality
84,1953-078,dissent
78,1953-079,dissent
81,1953-079,no vote
90,1953-079,voted with majority or plurality
88,1953-079,voted with majority or plurality
80,1953-079,voted with majority or plurality
86,1953-079,voted with majority or plurality
79,1953-079,voted with majority or plurality
89,1953-079,voted with majority or plurality
84,1953-079,no vote
78,1953-080,dissent
81,1953-080,dissent
90,1953-080,voted with majority or plurality
88,1953-080,no vote
80,1953-080,voted with majority or plurality
86,1953-080,voted with majority or plurality
79,1953-080,voted with majority or plurality
89,1953-080,voted with majority or plurality
84,1953-080,dissent
78,1953-081,voted with majority or plurality
81,1953-081,voted with majority or plurality
90,1953-081,voted with majority or plurality
88,1953-081,voted with majority or plurality
80,1953-081,voted with majority or plurality
86,1953-081,dissent
79,1953-081,dissent
89,1953-081,dissent
84,1953-081,voted with majority or plurality
78,1953-082,dissent
81,1953-082,dissent
90,1953-082,dissent
88,1953-082,voted with majority or plurality
80,1953-082,voted with majority or plurality
86,1953-082,voted with majority or plurality
79,1953-082,voted with majority or plurality
89,1953-082,voted with majority or plurality
84,1953-082,no vote
78,1953-083,dissent
81,1953-083,dissent
90,1953-083,voted with majority or plurality
88,1953-083,voted with majority or plurality
80,1953-083,voted with majority or plurality
86,1953-083,voted with majority or plurality
79,1953-083,voted with majority or plurality
